time,open,high,low,close,volume
2021-05-07 18:55:00,137.79653272,137.79653272,137.79653272,137.79653272,100
2021-05-07 18:51:00,137.79653272,137.79653272,137.79653272,137.79653272,100
2021-05-07 18:47:00,137.79653272,137.79653272,137.79653272,137.79653272,100
2021-05-07 18:29:00,137.925527818,137.925527818,137.925527818,137.925527818,100
2021-05-07 17:03:00,137.925527818,137.925527818,137.925527818,137.925527818,178
2021-05-07 17:00:00,137.885837018,137.905682418,137.865991619,137.905682418,48410
2021-05-07 16:59:00,137.865991619,137.885837018,137.865991619,137.885837018,20090
2021-05-07 16:58:00,137.875914319,137.875914319,137.865991619,137.865991619,27590
2021-05-07 16:57:00,137.875914319,137.875914319,137.875914319,137.875914319,2610
2021-05-07 16:53:00,137.865991619,137.865991619,137.865991619,137.865991619,5025
2021-05-07 16:49:00,137.885837018,137.885837018,137.885837018,137.885837018,100
2021-05-07 16:47:00,137.80645542,137.826300819,137.78661002,137.80645542,33875
2021-05-07 16:46:00,137.875914319,137.875914319,137.77668732,137.856068919,17845
2021-05-07 16:42:00,137.885837018,137.885837018,137.885837018,137.885837018,101
2021-05-07 16:41:00,137.865991619,137.865991619,137.865991619,137.865991619,1701
2021-05-07 16:39:00,137.885837018,137.885837018,137.885837018,137.885837018,384
2021-05-07 16:36:00,137.905682418,137.905682418,137.905682418,137.905682418,1317
2021-05-07 16:34:00,137.895759718,137.895759718,137.895759718,137.895759718,250
2021-05-07 16:32:00,137.905682418,137.905682418,137.905682418,137.905682418,805
2021-05-07 16:30:00,137.875914319,137.875914319,137.875914319,137.875914319,465
2021-05-07 16:29:00,137.875914319,137.875914319,137.875914319,137.875914319,2035
2021-05-07 16:26:00,137.836223519,137.836223519,137.836223519,137.836223519,2251
2021-05-07 16:25:00,137.885837018,137.895759718,137.875914319,137.875914319,5603
2021-05-07 16:24:00,137.885837018,137.885837018,137.885837018,137.885837018,100
2021-05-07 16:21:00,137.975141317,137.985064017,137.975141317,137.975141317,300
2021-05-07 16:19:00,137.985064017,137.994986717,137.985064017,137.994986717,500
2021-05-07 16:18:00,137.925527818,137.925527818,137.915605118,137.915605118,280
2021-05-07 16:17:00,137.955295917,137.955295917,137.955295917,137.955295917,1554
2021-05-07 16:16:00,138.153749914,138.153749914,138.153749914,138.153749914,70444
2021-05-07 16:15:00,137.935450518,137.935450518,137.935450518,137.935450518,2001
2021-05-07 16:13:00,138.004909417,138.004909417,138.004909417,138.004909417,100
2021-05-07 16:08:00,138.153749914,138.153749914,138.153749914,138.153749914,369
2021-05-07 16:05:00,138.133904514,138.133904514,138.133904514,138.133904514,200
2021-05-07 16:04:00,138.074368315,138.074368315,138.074368315,138.074368315,15015
2021-05-07 16:03:00,138.143827214,138.143827214,138.114059115,138.114059115,3242
2021-05-07 16:02:00,138.153749914,138.153749914,138.143827214,138.143827214,5989
2021-05-07 16:01:00,138.153749914,138.153749914,138.143827214,138.143827214,2214
2021-05-07 16:00:00,138.153749914,138.20247037,138.143827214,138.153749914,383527
2021-05-07 15:59:00,138.089252365,138.162878798,138.089252365,138.148788564,312062
2021-05-07 15:58:00,138.089252365,138.114059115,138.084291015,138.099175065,195972
2021-05-07 15:57:00,138.064445616,138.113959888,138.059484266,138.084291015,66171
2021-05-07 15:56:00,138.019793466,138.074368315,138.019793466,138.070399235,61345
2021-05-07 15:55:00,138.004909417,138.059484266,137.999948067,138.019793466,66578
2021-05-07 15:54:00,137.970179967,137.999948067,137.965218617,137.999948067,68133
2021-05-07 15:53:00,137.965218617,137.985064017,137.940411868,137.973454458,108630
2021-05-07 15:52:00,137.915605118,137.965218617,137.914811302,137.965218617,52561
2021-05-07 15:51:00,137.905682418,137.915605118,137.885737791,137.905682418,80497
2021-05-07 15:50:00,137.880875668,137.915605118,137.870952969,137.905682418,32447
2021-05-07 15:49:00,137.865991619,137.885737791,137.865991619,137.870952969,45471
2021-05-07 15:48:00,137.856068919,137.875914319,137.836223519,137.865991619,49039
2021-05-07 15:47:00,137.895759718,137.915605118,137.846146219,137.851107569,54379
2021-05-07 15:46:00,137.945373217,137.945373217,137.885837018,137.895759718,44509
2021-05-07 15:45:00,137.915605118,137.945373217,137.915605118,137.935450518,18159
2021-05-07 15:44:00,137.945373217,137.945373217,137.905682418,137.915605118,22497
2021-05-07 15:43:00,137.905682418,137.935450518,137.895759718,137.935450518,27991
2021-05-07 15:42:00,137.900721068,137.915605118,137.885737791,137.895759718,19461
2021-05-07 15:41:00,137.915605118,137.925527818,137.890798368,137.895759718,27529
2021-05-07 15:40:00,137.865991619,137.925527818,137.865991619,137.925527818,48131
2021-05-07 15:39:00,137.895759718,137.895759718,137.856068919,137.875914319,63575
2021-05-07 15:38:00,137.905682418,137.920566468,137.880875668,137.895759718,47284
2021-05-07 15:37:00,137.930489168,137.940411868,137.900721068,137.900721068,26622
2021-05-07 15:36:00,137.935450518,137.955295917,137.915605118,137.935450518,25210
2021-05-07 15:35:00,137.960257267,137.960257267,137.920566468,137.945373217,40995
2021-05-07 15:34:00,137.965218617,137.994986717,137.955295917,137.965218617,31493
2021-05-07 15:33:00,137.965218617,137.975141317,137.955295917,137.960257267,11922
2021-05-07 15:32:00,137.955295917,137.975141317,137.925527818,137.970179967,25773
2021-05-07 15:31:00,137.945373217,137.960257267,137.935450518,137.955295917,18912
2021-05-07 15:30:00,137.960257267,137.965218617,137.935450518,137.945373217,15082
2021-05-07 15:29:00,137.975141317,137.980102667,137.940411868,137.965218617,20261
2021-05-07 15:28:00,137.994986717,138.00481019,137.975141317,137.980102667,12581
2021-05-07 15:27:00,137.975141317,138.009870766,137.965218617,138.004909417,14588
2021-05-07 15:26:00,137.975141317,137.985064017,137.965218617,137.975141317,26573
2021-05-07 15:25:00,137.975141317,137.975141317,137.955295917,137.970179967,16151
2021-05-07 15:24:00,137.985064017,137.985064017,137.955295917,137.965218617,4185
2021-05-07 15:23:00,137.955295917,137.990025367,137.955295917,137.975141317,7181
2021-05-07 15:22:00,137.965218617,137.980102667,137.935450518,137.955295917,29182
2021-05-07 15:21:00,137.994986717,137.999948067,137.955295917,137.970179967,31057
2021-05-07 15:20:00,137.994986717,138.004909417,137.965218617,137.990025367,18139
2021-05-07 15:19:00,137.985064017,138.004909417,137.975141317,137.990025367,10874
2021-05-07 15:18:00,137.955295917,137.985064017,137.955295917,137.984071747,35315
2021-05-07 15:17:00,137.885837018,137.965218617,137.875914319,137.955295917,181923
2021-05-07 15:16:00,137.925527818,137.940411868,137.880875668,137.895759718,29933
2021-05-07 15:15:00,137.975141317,137.975141317,137.920566468,137.930489168,75707
2021-05-07 15:14:00,137.994192901,138.019793466,137.975141317,137.975141317,28394
2021-05-07 15:13:00,138.004909417,138.004909417,137.975141317,137.985163244,15702
2021-05-07 15:12:00,137.994986717,138.009870766,137.990025367,138.00580246,20303
2021-05-07 15:11:00,138.024754816,138.034677516,137.985064017,137.985064017,5096
2021-05-07 15:10:00,138.009870766,138.034677516,138.004909417,138.024754816,12439
2021-05-07 15:09:00,138.004909417,138.024754816,137.994986717,138.009870766,11029
2021-05-07 15:08:00,138.034677516,138.034677516,137.994986717,138.009870766,12798
2021-05-07 15:07:00,138.004909417,138.044600216,137.994986717,138.034677516,21566
2021-05-07 15:06:00,137.930489168,138.014832116,137.930489168,138.004909417,23792
2021-05-07 15:05:00,138.034677516,138.034677516,137.915605118,137.935450518,29081
2021-05-07 15:04:00,138.004909417,138.034677516,138.004909417,138.034677516,4396
2021-05-07 15:03:00,137.995085944,138.034677516,137.994986717,138.004909417,12376
2021-05-07 15:02:00,138.014832116,138.024754816,137.994986717,137.994986717,32419
2021-05-07 15:01:00,137.994986717,138.024854043,137.975141317,138.024754816,20903
2021-05-07 15:00:00,138.054522916,138.064445616,137.970179967,137.994986717,40407
2021-05-07 14:59:00,137.975141317,138.034677516,137.965218617,138.034677516,32774
2021-05-07 14:58:00,137.975141317,137.975141317,137.965218617,137.965218617,5629
2021-05-07 14:57:00,138.054522916,138.054522916,137.955295917,137.975141317,114786
2021-05-07 14:56:00,138.014832116,138.074368315,138.014832116,138.054522916,14312
2021-05-07 14:55:00,138.004909417,138.014832116,138.004909417,138.014832116,4650
2021-05-07 14:54:00,137.994986717,138.024754816,137.994986717,138.014832116,4000
2021-05-07 14:53:00,137.975141317,137.994986717,137.975141317,137.994986717,12812
2021-05-07 14:52:00,138.014832116,138.019793466,137.975141317,137.975141317,10867
2021-05-07 14:51:00,138.014832116,138.024754816,138.004909417,138.004909417,6574
2021-05-07 14:50:00,137.945373217,138.004909417,137.935450518,138.004909417,18100
2021-05-07 14:49:00,137.945373217,137.950334567,137.935351291,137.935351291,3561
2021-05-07 14:48:00,137.950334567,137.955295917,137.935450518,137.935450518,3830
2021-05-07 14:47:00,137.915605118,137.948746935,137.905682418,137.948746935,24765
2021-05-07 14:46:00,137.994986717,137.994986717,137.915605118,137.915605118,19321
2021-05-07 14:45:00,138.034677516,138.034677516,137.981491845,137.994986717,12210
2021-05-07 14:44:00,138.084291015,138.084291015,138.019793466,138.044600216,20704
2021-05-07 14:43:00,138.074368315,138.094213715,138.074368315,138.084291015,10538
