time,open,high,low,close,volume
2020-09-11 16:01:00,115.879715395,115.879715395,115.879715395,115.879715395,1000000
2020-09-11 16:00:00,115.889505014,115.889505014,115.860136158,115.869925777,141825
2020-09-11 15:59:00,115.879715395,115.889505014,115.860136158,115.888526052,221460
2020-09-11 15:58:00,115.879715395,115.889505014,115.869925777,115.879715395,98888
2020-09-11 15:57:00,115.879715395,115.889505014,115.879715395,115.879715395,12235
2020-09-11 15:56:00,115.874820586,115.889505014,115.874820586,115.879715395,61785
2020-09-11 15:55:00,115.873156351,115.879715395,115.873156351,115.879715395,1918
2020-09-11 15:54:00,115.876484821,115.879715395,115.869925777,115.874820586,21378
2020-09-11 15:53:00,115.874820586,115.878540641,115.874331105,115.874331105,3966
2020-09-11 15:52:00,115.884610204,115.884610204,115.869925777,115.869925777,134017
2020-09-11 15:51:00,115.889505014,115.889505014,115.879813291,115.889407118,10381
2020-09-11 15:50:00,115.894399823,115.894399823,115.889505014,115.889505014,2130
2020-09-11 15:49:00,115.889700806,115.889700806,115.889700806,115.889700806,359
2020-09-11 15:48:00,115.895672473,115.895672473,115.895672473,115.895672473,1140
2020-09-11 15:47:00,115.884610204,115.894399823,115.879715395,115.894399823,26967
2020-09-11 15:46:00,115.880302772,115.887644986,115.879813291,115.883924931,3132
2020-09-11 15:45:00,115.889505014,115.889505014,115.879715395,115.879715395,10619
2020-09-11 15:44:00,115.884610204,115.889505014,115.879715395,115.889505014,7839
2020-09-11 15:43:00,115.884610204,115.889505014,115.879715395,115.884610204,4971
2020-09-11 15:42:00,115.884610204,115.884610204,115.881575423,115.884610204,673
2020-09-11 15:41:00,115.879715395,115.889505014,115.879715395,115.889505014,14917
2020-09-11 15:40:00,115.881477527,115.884610204,115.879715395,115.879715395,785
2020-09-11 15:39:00,115.879715395,115.889505014,115.879715395,115.880694357,5792
2020-09-11 15:38:00,115.889505014,115.889505014,115.879813291,115.879813291,3437
2020-09-11 15:37:00,115.880694357,115.884610204,115.879715395,115.884610204,1238
2020-09-11 15:36:00,115.88421862,115.888526052,115.879715395,115.879813291,4878
2020-09-11 15:35:00,115.889505014,115.889505014,115.879715395,115.881575423,10938
2020-09-11 15:34:00,115.879715395,115.887057609,115.879715395,115.884610204,12214
2020-09-11 15:33:00,115.884610204,115.884610204,115.879715395,115.884610204,12172
2020-09-11 15:32:00,115.884610204,115.889505014,115.879715395,115.884022827,4340
2020-09-11 15:31:00,115.884610204,115.884610204,115.881869111,115.881869111,833
2020-09-11 15:30:00,115.882456488,115.888526052,115.881673319,115.888526052,2193
2020-09-11 15:29:00,115.884610204,115.889505014,115.879715395,115.879715395,3297
2020-09-11 15:28:00,115.879715395,115.889505014,115.879715395,115.889407118,1114
2020-09-11 15:27:00,115.889505014,115.889505014,115.879715395,115.879715395,11402
2020-09-11 15:26:00,115.879715395,115.889505014,115.874820586,115.889505014,14134
2020-09-11 15:25:00,115.879715395,115.879715395,115.869925777,115.879715395,6458
2020-09-11 15:24:00,115.879715395,115.879715395,115.869925777,115.879715395,7551
2020-09-11 15:23:00,115.869925777,115.879715395,115.869925777,115.874820586,6218
2020-09-11 15:22:00,115.874820586,115.879715395,115.869925777,115.874820586,10572
2020-09-11 15:21:00,115.865030967,115.879128018,115.860136158,115.874820586,43272
2020-09-11 15:20:00,115.865030967,115.869925777,115.860136158,115.860136158,6851
2020-09-11 15:19:00,115.865030967,115.868065749,115.860136158,115.860136158,22218
2020-09-11 15:18:00,115.865030967,115.865030967,115.860136158,115.865030967,22750
2020-09-11 15:17:00,115.868065749,115.869925777,115.865030967,115.865030967,6078
2020-09-11 15:16:00,115.865030967,115.86982788,115.860136158,115.865030967,16092
2020-09-11 15:15:00,115.860136158,115.867478372,115.855241349,115.865030967,39375
2020-09-11 15:14:00,115.855241349,115.860038262,115.855241349,115.855241349,12084
2020-09-11 15:13:00,115.860136158,115.860136158,115.855241349,115.857395065,3376
2020-09-11 15:12:00,115.860136158,115.860136158,115.850346539,115.855241349,4434
2020-09-11 15:11:00,115.865030967,115.865030967,115.860136158,115.860136158,9441
2020-09-11 15:10:00,115.874820586,115.874820586,115.860136158,115.861604601,7092
2020-09-11 15:09:00,115.879715395,115.886568128,115.869925777,115.876484821,20609
2020-09-11 15:08:00,115.879715395,115.884610204,115.879715395,115.884610204,3065
